A,DATE,AMOUNT,B,C,D,E,F,G,RRN,H,TXNID
S75960940,01-09-2024 00:00:00,216.57,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,035452391981,01-09-2024 00:00:00,411c5b23ea9bcc8c8fab8fcc
S75960940,01-09-2024 00:00:00,758.22,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,989839882605,01-09-2024 00:00:00,ecca9f65aadcc0bc03a5f9fc
S75960940,01-09-2024 00:00:00,873.94,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,424920459428,01-09-2024 00:00:00,4f5f4cdad242c424d70dc0b3
S75960940,01-09-2024 00:00:00,579.45,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,506909604370,01-09-2024 00:00:00,8dfecf8babd2578cbee265fe
S75960940,01-09-2024 00:00:00,496.55,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,361532816377,01-09-2024 00:00:00,72c1ebb24efd3d9b1bbe39aa
S75960940,01-09-2024 00:00:00,94.66,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,109852411029,01-09-2024 00:00:00,fabdda5c89d58dcbf2aec817
S75960940,01-09-2024 00:00:00,417.97,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,003083207749,01-09-2024 00:00:00,3a4ca50d56fefcadbceca28c
S75960940,01-09-2024 00:00:00,927.18,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,411839610746,01-09-2024 00:00:00,842fbcdd05705ccd6743b6ba
S75960940,01-09-2024 00:00:00,156.81,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,182437783665,01-09-2024 00:00:00,be30cb8aeeebbff7addd6edf
S75960940,01-09-2024 00:00:00,0.47,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,402248096768,01-09-2024 00:00:00,dcd3e142f85b8a28ca9eb153
S75960940,01-09-2024 00:00:00,393.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,949382819107,01-09-2024 00:00:00,95e9be1aaff0c6cdaaea57e4
S75960940,01-09-2024 00:00:00,668.40,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,740203027803,01-09-2024 00:00:00,7a9f979eae51bb2eda2ddec0
S75960940,01-09-2024 00:00:00,404.50,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,092644635632,01-09-2024 00:00:00,cf08d5f8e509d6c79d326fd4
S75960940,01-09-2024 00:00:00,947.53,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,656050504202,01-09-2024 00:00:00,bfc7c783cdcb6f5cf3bdc4f2
S75960940,01-09-2024 00:00:00,980.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,895341302219,01-09-2024 00:00:00,ce8caa0fbfcbaba9bc652c71
S75960940,01-09-2024 00:00:00,125.62,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,286095141571,01-09-2024 00:00:00,f78a9cffd13ea0af72a9b26a
S75960940,01-09-2024 00:00:00,714.17,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,846283575625,01-09-2024 00:00:00,e5e26e9b28e18ec29afef8f2
S75960940,01-09-2024 00:00:00,130.91,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,505280905630,01-09-2024 00:00:00,a28c1f4a37eeee574c45df1d
S75960940,01-09-2024 00:00:00,840.98,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,554666732328,01-09-2024 00:00:00,4f7cea91ae5d5de5bfdeafbd
S75960940,01-09-2024 00:00:00,532.17,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,319355457138,01-09-2024 00:00:00,d6f0aafc0b9704beec6d5ee2
S75960940,01-09-2024 00:00:00,807.00,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,345639996152,01-09-2024 00:00:00,4febc64a78cfc2bbedc1d358
S75960940,01-09-2024 00:00:00,664.62,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,590693795813,01-09-2024 00:00:00,6a1e40cf8fc37cc740ffd980
S75960940,01-09-2024 00:00:00,408.43,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,440002559953,01-09-2024 00:00:00,bca138afdcc9208d9bc2f9df
S75960940,01-09-2024 00:00:00,504.21,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,366518616171,01-09-2024 00:00:00,ccfc4acefc07efdfa64d1579
S75960940,01-09-2024 00:00:00,103.27,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,163748687770,01-09-2024 00:00:00,368afe58e8dda73ad63f2eb2
S75960940,01-09-2024 00:00:00,465.18,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,901141622754,01-09-2024 00:00:00,f874ccf6e0baf14e0ceb4f4f
S75960940,01-09-2024 00:00:00,446.13,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,209951962746,01-09-2024 00:00:00,39fcb51c8fb4e0506aa4da15
S75960940,01-09-2024 00:00:00,989.65,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,268792609826,01-09-2024 00:00:00,286de7895aff9dda07dfee86
S75960940,01-09-2024 00:00:00,536.29,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,537658230284,01-09-2024 00:00:00,fb7fbacab8ef5c6fad46c1e7
S75960940,01-09-2024 00:00:00,300.28,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,578062611985,01-09-2024 00:00:00,b45fc40baffebbe0da6fdfbc
S75960940,01-09-2024 00:00:00,757.62,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,142822121947,01-09-2024 00:00:00,f2fccb1d4bebbc59c2ffa3a5
S75960940,01-09-2024 00:00:00,360.98,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,887036643748,01-09-2024 00:00:00,5a2636eb675ad4a6afa1c1a2
S75960940,01-09-2024 00:00:00,362.20,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,140895056390,01-09-2024 00:00:00,acc1ffd7d5e1ffebcc7bfcea
S75960940,01-09-2024 00:00:00,389.85,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,733290501642,01-09-2024 00:00:00,f2c1be555d5afde3dd33cdcb
S75960940,01-09-2024 00:00:00,684.88,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,203734318493,01-09-2024 00:00:00,a09c41b4372ae9df7eef7c11
S75960940,01-09-2024 00:00:00,128.53,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,453850128435,01-09-2024 00:00:00,b77e949dadb47b2f6b6eb631
S75960940,01-09-2024 00:00:00,702.34,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,316209766361,01-09-2024 00:00:00,42da5fa29b6dae7c3ed521eb
S75960940,01-09-2024 00:00:00,415.76,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,669597229953,01-09-2024 00:00:00,08d54de5e142d9c0da9eb89d
S75960940,01-09-2024 00:00:00,304.11,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,639739242258,01-09-2024 00:00:00,dca8a8bf391d450cac0a9cdd
S75960940,01-09-2024 00:00:00,290.91,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,528673164259,01-09-2024 00:00:00,be98bd9dea3eab01f1d0dbbc
S75960940,01-09-2024 00:00:00,253.36,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,020635666184,01-09-2024 00:00:00,c255afd1ad8f687d421da3be
S75960940,01-09-2024 00:00:00,319.98,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,873166383108,01-09-2024 00:00:00,1b2d8f5d6fbf2e1278cf8af5
S75960940,01-09-2024 00:00:00,832.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,751252815852,01-09-2024 00:00:00,e6bb9bbedb45e2c2151edee8
S75960940,01-09-2024 00:00:00,963.41,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,993734296034,01-09-2024 00:00:00,7ec0f4c64b94ebe53447d48b
S75960940,01-09-2024 00:00:00,335.03,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,983708957306,01-09-2024 00:00:00,443ca6e6547dbe5acddc23d4
S75960940,01-09-2024 00:00:00,736.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,872744887394,01-09-2024 00:00:00,a6ac4fc3b42c2cefaefce1ab
S75960940,01-09-2024 00:00:00,550.99,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,154561799372,01-09-2024 00:00:00,4ab8faaa75bacabda0de96cc
S75960940,01-09-2024 00:00:00,113.10,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,691474396515,01-09-2024 00:00:00,01bfcf50a3ff82bde0d9a74a
S75960940,01-09-2024 00:00:00,118.58,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,009644766051,01-09-2024 00:00:00,5cffccb68ffdb03f3eb7b6ff
S75960940,01-09-2024 00:00:00,348.52,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,014957392803,01-09-2024 00:00:00,73b93238eea24c0e74b21098
S75960940,01-09-2024 00:00:00,307.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,591636886394,01-09-2024 00:00:00,d53edab0becebfcd6ce66eba
S75960940,01-09-2024 00:00:00,65.89,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,717035731546,01-09-2024 00:00:00,63b70ae13eacb5a58546b222
S75960940,01-09-2024 00:00:00,956.21,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,326065991124,01-09-2024 00:00:00,6c7e2caeafcfde84e0ad43b3
S75960940,01-09-2024 00:00:00,667.39,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,434142161302,01-09-2024 00:00:00,bbd06dbc3a4cd8f17fa5eaaa
S75960940,01-09-2024 00:00:00,43.76,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,260750572856,01-09-2024 00:00:00,0cdc8d2701e5c4f9bd7d3b0b
S75960940,01-09-2024 00:00:00,114.78,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,986833490588,01-09-2024 00:00:00,2a4474d913d2bff31b911de0
S75960940,01-09-2024 00:00:00,189.11,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,077073731704,01-09-2024 00:00:00,f35e9039be2d4db81ccf0d6c
S75960940,01-09-2024 00:00:00,835.25,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,547076544968,01-09-2024 00:00:00,3c5eb4cbbe139b5dcc2deeef
S75960940,01-09-2024 00:00:00,405.29,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,884691265409,01-09-2024 00:00:00,cdf18cdcded4a1b8cf601e4c
S75960940,01-09-2024 00:00:00,826.24,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,652664163240,01-09-2024 00:00:00,ca21eb046ece1fc9626fdee5
S75960940,01-09-2024 00:00:00,940.75,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,476529613526,01-09-2024 00:00:00,a3f2054fe029c0acdbeba65e
S75960940,01-09-2024 00:00:00,204.52,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,291810788154,01-09-2024 00:00:00,cddb3d0af8c3adec98758538
S75960940,01-09-2024 00:00:00,113.80,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,634607063621,01-09-2024 00:00:00,4c6cb0ec5fd81ee91f4fce2a
S75960940,01-09-2024 00:00:00,187.35,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,488371865713,01-09-2024 00:00:00,efdbe5b81a45ea051ebc83a8
S75960940,01-09-2024 00:00:00,442.84,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,949746697211,01-09-2024 00:00:00,992bb5ece86aef9cb5b2b3ae
S75960940,01-09-2024 00:00:00,721.59,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,581726301475,01-09-2024 00:00:00,fd12e46ac0d1c6b4a38ecce5
S75960940,01-09-2024 00:00:00,19.17,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,196427812635,01-09-2024 00:00:00,170d0caf31af4df8879fc0ab
S75960940,01-09-2024 00:00:00,235.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,802048840726,01-09-2024 00:00:00,1d551b2253e26529af481cee
S75960940,01-09-2024 00:00:00,759.00,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,248874990505,01-09-2024 00:00:00,8f6c9db6d582dc5ce3b8ae2c
S75960940,01-09-2024 00:00:00,352.36,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,505556830242,01-09-2024 00:00:00,dba36442dec0acebb9cf69fc
S75960940,01-09-2024 00:00:00,641.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,642517636494,01-09-2024 00:00:00,faed625a777efe1bbbcebd4b
S75960940,01-09-2024 00:00:00,64.38,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,447851175079,01-09-2024 00:00:00,01dadfc8a0e91ed8cfa9aa10
S75960940,01-09-2024 00:00:00,759.88,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,966011515327,01-09-2024 00:00:00,7b9a4ead9fbacaaf2eecebb4
S75960940,01-09-2024 00:00:00,626.97,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,432905915218,01-09-2024 00:00:00,eded4a4cbd45ce2bcdbd0ad5
S75960940,01-09-2024 00:00:00,321.13,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,042172694794,01-09-2024 00:00:00,19faedfba5cf3ccd56e0c407
S75960940,01-09-2024 00:00:00,497.43,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,945230829987,01-09-2024 00:00:00,57d13270df65aa2bd2fda48d
S75960940,01-09-2024 00:00:00,581.95,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,632549199576,01-09-2024 00:00:00,1cbec6a182d44fd94b843bfc
S75960940,01-09-2024 00:00:00,475.50,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,242014353712,01-09-2024 00:00:00,7abaf32c00396cc447ff13eb
S75960940,01-09-2024 00:00:00,899.40,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,296888029303,01-09-2024 00:00:00,0be7bcfb08f2cbeec9634dcc
S75960940,01-09-2024 00:00:00,776.68,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,316135356365,01-09-2024 00:00:00,dfa1075e57cd01b2995bcfbc
S75960940,01-09-2024 00:00:00,637.11,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,473205142035,01-09-2024 00:00:00,b61e0ff5093bd7f0bab7c90a
S75960940,01-09-2024 00:00:00,263.36,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,406193908017,01-09-2024 00:00:00,929f2bef8eb49ac95d003dee
S75960940,01-09-2024 00:00:00,877.14,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,020224461278,01-09-2024 00:00:00,8723cad108ccce9a4efe5c36
S75960940,01-09-2024 00:00:00,15.41,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,107110029879,01-09-2024 00:00:00,907fcd8c1e08abcfffb8b969
S75960940,01-09-2024 00:00:00,331.48,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,526750191768,01-09-2024 00:00:00,ecc5ff0c0f8f49cfa57f33de
S75960940,01-09-2024 00:00:00,784.31,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,596386546947,01-09-2024 00:00:00,3d1cc1adecf3a3ad0f433def
S75960940,01-09-2024 00:00:00,290.45,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,630095888294,01-09-2024 00:00:00,ad8d89c5d3bf1c5bd6ef00a3
S75960940,01-09-2024 00:00:00,675.53,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,448486564038,01-09-2024 00:00:00,dbcffcd0bd28d29e8cad2885
S75960940,01-09-2024 00:00:00,459.55,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,756431065772,01-09-2024 00:00:00,22aee091a05c89d2fda6056a
S75960940,01-09-2024 00:00:00,855.92,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,601273857464,01-09-2024 00:00:00,6a4aee1ff6cfcbf5b66ddde3
S75960940,01-09-2024 00:00:00,797.57,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,367125999002,01-09-2024 00:00:00,453d290dbd9e8d6a2ba87b7f
S75960940,01-09-2024 00:00:00,11.41,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,029160084860,01-09-2024 00:00:00,bbb921a8445339efa6d770af
S75960940,01-09-2024 00:00:00,826.64,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,233975142885,01-09-2024 00:00:00,4014b3afcf7dc2fdcdfbfa1f
S75960940,01-09-2024 00:00:00,978.02,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,849352713149,01-09-2024 00:00:00,65d5fad04311ccedb3bdbee0
S75960940,01-09-2024 00:00:00,64.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,335198621600,01-09-2024 00:00:00,ba08af687b9b40ca7090733d
S75960940,01-09-2024 00:00:00,4.95,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,622301429607,01-09-2024 00:00:00,a6db3b7f44a9c8cc53fc95b6
S75960940,01-09-2024 00:00:00,761.63,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,728382922934,01-09-2024 00:00:00,50f55d5cd448bef48cc9be5c
S75960940,01-09-2024 00:00:00,954.12,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,683865280352,01-09-2024 00:00:00,3bb7cc9b2b9a1ddedc94ce73
S75960940,01-09-2024 00:00:00,769.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,354881167159,01-09-2024 00:00:00,fcb42f7dcf2394e3b1c16f28
S75960940,01-09-2024 00:00:00,64.74,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,622054607570,01-09-2024 00:00:00,bd0f3afe63e0a11abbbfced0
S75960940,01-09-2024 00:00:00,472.56,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,864087012260,01-09-2024 00:00:00,c1bce2d8e9dd3b643fe11033
S75960940,01-09-2024 00:00:00,327.40,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,764635096868,01-09-2024 00:00:00,21441f4e6e6cae585cc4aa56
S75960940,01-09-2024 00:00:00,880.94,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,617848493717,01-09-2024 00:00:00,3b57cfd6f9fe5d8caf5b1040
S75960940,01-09-2024 00:00:00,1.31,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,533414296765,01-09-2024 00:00:00,1afe2c7efd3fea9ec5e492da
S75960940,01-09-2024 00:00:00,853.01,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,627169257558,01-09-2024 00:00:00,46b0dad01d03accce6d9c2e9
S75960940,01-09-2024 00:00:00,870.32,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,685693818219,01-09-2024 00:00:00,66ddbc3f8255e706da90afcf
S75960940,01-09-2024 00:00:00,178.80,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,492864690431,01-09-2024 00:00:00,dace8c5eadf7fb0cc7a61a46
S75960940,01-09-2024 00:00:00,432.35,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,242586869204,01-09-2024 00:00:00,bd2d9f304bf7f4301b41bdcd
S75960940,01-09-2024 00:00:00,40.28,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,257197782382,01-09-2024 00:00:00,2d929f71a9281a44e7cffa84
S75960940,01-09-2024 00:00:00,150.12,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,798255975850,01-09-2024 00:00:00,cd2fb47cbe72dfd75c70070c
S75960940,01-09-2024 00:00:00,0.72,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,354166919049,01-09-2024 00:00:00,ac2f3d5a982ccc3e9dbaade2
S75960940,01-09-2024 00:00:00,562.39,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,694964487669,01-09-2024 00:00:00,ebabe074e7848ecfadb79d4c
S75960940,01-09-2024 00:00:00,4.37,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,583044944332,01-09-2024 00:00:00,ffd37eafce231e3ed620dbcb
S75960940,01-09-2024 00:00:00,822.26,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,058371583136,01-09-2024 00:00:00,bbfed01fe03cbfff39afd0ca
S75960940,01-09-2024 00:00:00,311.44,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,331341156068,01-09-2024 00:00:00,fcbc8582fffcee35b0e18216
S75960940,01-09-2024 00:00:00,527.66,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,217886024957,01-09-2024 00:00:00,413ba4dae28a6d595cc36f5a
S75960940,01-09-2024 00:00:00,723.92,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,127155921812,01-09-2024 00:00:00,6908c87b8a50a860fa5f05fe
S75960940,01-09-2024 00:00:00,955.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,537089377062,01-09-2024 00:00:00,131ebce5f744eabd9ae1ceb1
S75960940,01-09-2024 00:00:00,588.59,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,584537811365,01-09-2024 00:00:00,ebe047dfb0e7547a0ced7c2d
S75960940,01-09-2024 00:00:00,335.97,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,843193080175,01-09-2024 00:00:00,f631d0a525a66941c47e3eea
S75960940,01-09-2024 00:00:00,257.70,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,656258808121,01-09-2024 00:00:00,1a8f58acae963c734e3ba6dc
S75960940,01-09-2024 00:00:00,921.62,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,894249018886,01-09-2024 00:00:00,cee4ca2abcf1bd24f2ad2acb
S75960940,01-09-2024 00:00:00,545.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,811123187312,01-09-2024 00:00:00,ee9d7c6a2b379f4964d11e8f
S75960940,01-09-2024 00:00:00,661.80,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,502199807529,01-09-2024 00:00:00,1af8becc502b0cbbcfcaa8be
S75960940,01-09-2024 00:00:00,441.55,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,643531709061,01-09-2024 00:00:00,cacefdad9b53066cfadea2e1
S75960940,01-09-2024 00:00:00,296.41,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,254384328417,01-09-2024 00:00:00,5e0576da5f7dda565ff4b8af
S75960940,01-09-2024 00:00:00,787.60,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,887242258076,01-09-2024 00:00:00,7ec7c26341e9c5c84f7164de
S75960940,01-09-2024 00:00:00,828.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,178765122385,01-09-2024 00:00:00,eaeeebf1a808a35a1c4c3e14
S75960940,01-09-2024 00:00:00,405.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,959097745270,01-09-2024 00:00:00,d3a04c86d7b6b7811db539a5
S75960940,01-09-2024 00:00:00,765.24,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,514078127389,01-09-2024 00:00:00,d6b2ab91e96aadd3bbfb90ae
S75960940,01-09-2024 00:00:00,884.70,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,607514346045,01-09-2024 00:00:00,eaaa4f749e6dcafaebaabb00
S75960940,01-09-2024 00:00:00,16.41,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,667883207348,01-09-2024 00:00:00,beffac8b021be8cedeac4def
S75960940,01-09-2024 00:00:00,485.45,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,240677090996,01-09-2024 00:00:00,66c22f47b5f9dbea0f24e2dd
S75960940,01-09-2024 00:00:00,108.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,061865579223,01-09-2024 00:00:00,ff61c4a2753ad70e42cb9b2f
S75960940,01-09-2024 00:00:00,536.09,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,942663135008,01-09-2024 00:00:00,8234db79cccab9ab9a7d56ad
S75960940,01-09-2024 00:00:00,127.03,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,514338910816,01-09-2024 00:00:00,ce5de6308a62474d1af8d3ae
S75960940,01-09-2024 00:00:00,258.74,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,466371188232,01-09-2024 00:00:00,dd3bfaef3c5dc7a9c5baefce
S75960940,01-09-2024 00:00:00,526.03,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,692652555255,01-09-2024 00:00:00,c408fd1fc848c1fbc49dd8b8
S75960940,01-09-2024 00:00:00,501.18,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,564901160992,01-09-2024 00:00:00,658e0e204e1e66ee4ff3ff8a
S75960940,01-09-2024 00:00:00,736.75,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,192465128781,01-09-2024 00:00:00,7811fb7debf1ffba809ce3e3
S75960940,01-09-2024 00:00:00,50.37,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,434804071331,01-09-2024 00:00:00,abffd8fef0e71b165a305abb
S75960940,01-09-2024 00:00:00,392.60,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,379192290449,01-09-2024 00:00:00,db6ad9ff4ab7ec8241d90153
S75960940,01-09-2024 00:00:00,249.00,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,198723316974,01-09-2024 00:00:00,23d27801ecadfa2dabdbab41
S75960940,01-09-2024 00:00:00,132.04,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,649605816101,01-09-2024 00:00:00,cb77e0e8a006c8e835ebb3d6
S75960940,01-09-2024 00:00:00,129.52,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,267643744722,01-09-2024 00:00:00,2ebc2e093c1e7b6d20edb58a
S75960940,01-09-2024 00:00:00,729.42,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,778612462025,01-09-2024 00:00:00,248deabec568ee6f7f24ae95
S75960940,01-09-2024 00:00:00,2.69,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,700258096609,01-09-2024 00:00:00,fbb4b5dec77e6aedfc4b2e33
S75960940,01-09-2024 00:00:00,164.13,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,322124957586,01-09-2024 00:00:00,3af6a54dfbf40ca799ccdd5f
S75960940,01-09-2024 00:00:00,245.15,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,233029506281,01-09-2024 00:00:00,69eb1cca11c73da1cca05fba
S75960940,01-09-2024 00:00:00,550.03,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,764581441564,01-09-2024 00:00:00,c71eaffae6a8adfeb2dd0483
S75960940,01-09-2024 00:00:00,981.42,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,078518054945,01-09-2024 00:00:00,fa76f5abefdc9a2eaa0cbfe2
S75960940,01-09-2024 00:00:00,733.64,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,945458858754,01-09-2024 00:00:00,4dca1ae01f0f99cbdffb014b
S75960940,01-09-2024 00:00:00,721.93,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,402014351669,01-09-2024 00:00:00,bad1bbfcac07eee52dd0364c
