NPCI_TXN_TYPE,NPCI_STATUS,TXNID,RRN,NPCI_CODE,DATE,TIME,AMOUNT,A,B,C,D,PSP,E,PAYER_VPA,F,MCC,PAYEE_VPA,G,H,I,J,K,L,M,N
TX,U2,b3f3df917cf767cd84f9c7ea,709930289586,Z7,73024,165905,35095,,1,1,0,IOB,0,Crystal.Heaney@axisb,SBI,4814,telecom.convergence@sbm,SMB,SBM0327470,1,202618686,CBI,FBL9284093,2,41722939240
TX,U2,9ae7ad1ea17d50ee77ea99ad,598687360581,0,73024,194351,57644,,1,1,0,IPB,0,Margarita58@okaxis,SBI,5411,grocery.marketplace@sbm,SMB,SBM9321746,1,36954738132,IOB,BOM6439856,2,66243257759
TX,U2,7705bec46ddcee68a2ec4512,153125155367,0,73024,150334,59002,,1,1,0,PNB,0,Rosella97@fkaxis,SIB,4814,telecom.mobile@sbm,SMB,SBM8961341,1,62712873977,GTI,HDF6037676,2,18078460482
TX,U2,a9bddc510eddedfad238ac53,101274585134,0,73024,230847,39554,,1,1,0,SIB,0,Catherine_Haley-Morar51@fkaxis,FBL,5411,grocery.marketplace@sbm,SMB,SBM9378700,1,37898773276,BDN,YBS4163218,2,73261958453
TX,U2,0af8eabbc7ea8a726f2d4eb3,418669411270,0,73024,223030,33567,,1,1,0,BOM,0,Easter20@axl,IDB,,bookerr.npstltdindia@sbm,SMB,SBM1837397,1,83569474901,UOB,BOM1925063,2,38214763591
TX,U2,3fb006846aa21b09f8d8f627,600500056479,RB,73024,52308,7245,,1,1,0,HDF,0,Marlen_Lind45@yapl,BOI,5816,gamming.boat@sbm,SMB,SBM8424902,1,1084074131,BDN,SIB5974868,2,99785270381
TX,U2,68c6bafdc1f0c5e7ec332647,148407356062,0,73024,130339,4073,,1,1,0,APP,0,Cierra.Skiles@abfspay,AXB,5816,gamming.airplane@sbm,SMB,SBM0470114,1,27464254993,BDN,KVB8275423,2,72750627827
TX,U2,ea51eda50c7442abdade459b,580064033188,0,73024,190414,63831,,1,1,0,GTI,0,Adrienne31@oksbi,KMB,4814,telecom.data@sbm,SMB,SBM0714217,1,55928755229,INB,KMB8060809,2,75682247377
TX,U2,0745892d64a32a621fdeb58c,406155120335,RB,73024,43949,25771,,1,1,0,BOM,0,Luella.Ledner63@axisb,IOB,5411,grocery.town@sbm,SMB,SBM4573020,1,81047254142,SBI,APP5030694,2,15300829293
TX,U2,b5d4baefd79b189f4aabc0ac,462060235818,Z9,73024,34702,58185,,1,1,0,FBL,0,Noelia40@apl,BOI,4814,telecom.wireless@sbm,SMB,SBM6043026,1,296901969,FBL,UCO8394130,2,16774319110
TX,U2,1ec564070e3c5fb5d9e28a3f,65305561050,0,73024,170615,63266,,1,1,0,IOB,0,Reyes_Lynch84@abfspay,YJU,5816,gamming.drone@sbm,SMB,SBM2106726,1,95354075059,BOM,SIB5520459,2,40692962735
TX,U2,a9a8704d0ed4b7eee2ad2dfe,952480345026,Z9,73024,75430,68719,,1,1,0,ARL,0,Myriam90@rapl,SIB,5814,dinning.soup@sbm,SMB,SBM5056032,1,794492205,FBL,BOM2758755,2,80839164348
TX,U2,f32b2a5320b399e3e2dfa28d,879946138506,RB,73024,100446,7529,,1,1,0,BOM,0,Nayeli.Gerhold53@yapl,SIB,4722,traveler.tour@sbm,SMB,SBM7303774,1,93008419818,FBL,AXB8184288,2,15669781197
TX,U2,fc807372484e33edb4814b1b,141758003787,0,73024,205120,39602,,1,1,0,INB,0,Bradford_Klocko14@icici,ICI,4814,telecom.broadband@sbm,SMB,SBM4923442,1,86693303880,BDN,SIB9706489,2,96122346669
TX,U2,2f98b4c0219de4a99cbe645b,206803564617,0,73024,21509,77846,,1,1,0,CBI,0,Wilson_Harber75@axl,MBK,4814,telecom.data@sbm,SMB,SBM1903126,1,30875396204,HDF,BOM6760814,2,49907554072
TX,U2,b5faacbaa722f806cde864a2,521672050873,Z7,73024,193505,84544,,1,1,0,GTI,0,Emory.MacGyver@timecosmos,SIB,5814,dinning.soup@sbm,SMB,SBM0961588,1,56293396868,HDF,FIB4069005,2,34022063946
TX,U2,e4c0f65a6aa0b5db066baa38,126161687665,0,73024,122935,99677,,1,1,0,CBI,0,Casimer.Jones59@yesg,YBS,,bookerr.npstltdindia@sbm,SMB,SBM7548879,1,7671329080,FIB,IPB6583849,2,41314781863
TX,U2,05cbb5c0f7ccafaf17160aca,186625439093,Z7,73024,174524,11982,,1,1,0,UOB,0,Werner95@okaxis,HDF,5814,dinning.pizza@sbm,SMB,SBM6013885,1,43283744130,ICI,IDC2644740,2,47734189810
TX,U2,8922fafbfc6ec889ffe54aa1,182192380201,Z9,73024,81012,184,,1,1,0,KTP,0,Sigrid.Schowalter2@okicici,CBI,5816,gamming.submarine@sbm,SMB,SBM6034243,1,91786580890,CBI,BOI6767829,2,5452612403
TX,U2,14c2cba835deacdc0de2ef8c,36108100759,RB,73024,70058,47027,,1,1,0,CBI,0,Tod.Jacobs@yapl,BOM,5411,grocery.sbmrite@sbm,SMB,SBM3463280,1,7271338859,YBS,SBI4083049,2,77553807515
TX,U2,0fe930afe38b846ed125feb6,913546681349,0,73024,201345,18653,,1,1,0,YJU,0,Adrianna.Willms72@idfcbank,INB,4814,telecom.mobile@sbm,SMB,SBM7159932,1,92134933068,BOM,UOB1030243,2,66785603312
TX,U2,b25a63069fa66d60d777bab0,179018507949,0,73024,100754,10903,,1,1,0,UOB,0,Misty36@paytm,FIB,4722,traveler.adventure@sbm,SMB,SBM5585744,1,32014295826,ARL,FIB7024761,2,76222409209
TX,U2,4f95dd65cdfa78cfceaaf96f,82471120403,RB,73024,181310,54152,,1,1,0,BDN,0,Eldridge_Boehm29@abfspay,BOB,5814,dinning.salad@sbm,SMB,SBM1667977,1,7024963826,CNB,KTP7816901,2,65583784846
TX,U2,1f8e885e7dfe8fc172cda4ac,869264345091,RB,73024,160857,16604,,1,1,0,KMB,0,Danial.Smith53@axisb,INB,4814,telecom.wireless@sbm,SMB,SBM6022648,1,3479478613,CNB,UCO5352390,2,37527438896
TX,U2,fecdd4ebed7cb060ded68806,597042371296,0,73024,191908,60618,,1,1,0,KVB,0,Dashawn42@ybl,SBI,5816,gamming.truck@sbm,SMB,SBM1566217,1,56345432192,IDC,ICI4840310,2,18317198910
TX,U2,47a4cfa3b5ed88c9aa3cef1a,854217030219,0,73024,150117,82548,,1,1,0,AXB,0,Santos.Parisian84@okaxis,APP,4722,traveler.tour@sbm,SMB,SBM2969240,1,58860145139,UCO,KVB5481685,2,2057346303
TX,U2,dd15bdea4ecd5cfb64298ca1,359477312485,RB,73024,210335,3436,,1,1,0,YOM,0,Lucie_Ortiz26@paytm,IDC,,bookerr.npstltdindia@sbm,SMB,SBM9055128,1,33868226944,CNB,KMB0373723,2,38964172824
TX,U2,baaead3dc9a7dc3bf51da5fa,513748827645,0,73024,180312,78249,,1,1,0,FIB,0,Caitlyn_Ankunding72@okaxis,YES,,bookerr.npstltdindia@sbm,SMB,SBM2537028,1,88785287779,FIB,YOM9946889,2,36192562735
TX,U2,aafb4ffc91df8fc4f309a6c9,842056501426,Z7,73024,112308,5626,,1,1,0,IDB,0,Jessie4@timecosmos,BOM,5814,dinning.pizza@sbm,SMB,SBM0576080,1,58842779191,PNB,SBI7223670,2,67688733853
TX,U2,3108f2aed8c5e68396bbdf8f,364010504491,0,73024,132525,64500,,1,1,0,KMB,0,Hershel58@idfcbank,MBK,5411,grocery.corner@sbm,SMB,SBM2690609,1,17914504169,UOB,BDN4323091,2,35779118987
TX,U2,fdaecac0fcf11c5c05cbdcff,351279722223,Z9,73024,33304,81693,,1,1,0,YOM,0,Verdie_Gleason@axl,MBK,5411,grocery.foodland@sbm,SMB,SBM8175716,1,94154023925,PNB,MBK2830094,2,33260493648
TX,U2,6c6bb17af30d3d6d98c8f00f,619785605002,Z9,73024,121442,88131,,1,1,0,BOB,0,Rebeka.Walker46@axl,SIB,4722,traveler.escape@sbm,SMB,SBM0784183,1,16734677114,IPB,FIB8414440,2,67745556739
TX,U2,d5e2ed3deea4f758d8f8fdbe,325645959776,0,73024,41636,74026,,1,1,0,APP,0,Violet.Weber@abfspay,YBS,4722,traveler.expedition@sbm,SMB,SBM0831313,1,9429186219,KTP,YJU9075907,2,81370620861
TX,U2,83aaa1cfcc8f6ca1b93a4b29,728624249238,RB,73024,163747,62180,,1,1,0,YBS,0,Esmeralda.Sporer72@okhdfcbank,KMB,5816,gamming.bike@sbm,SMB,SBM2935604,1,70833623323,SIB,UCO0620613,2,64221799460
TX,U2,2f171e1cb090adcaeafd69dc,394445980836,0,73024,175219,76309,,1,1,0,CNB,0,Amiya_Boyle66@yapl,BOB,4814,telecom.mobile@sbm,SMB,SBM0173949,1,83820072020,IDC,IDB0642417,2,9648284888
TX,U2,751f58ee31d0a6e900a5b258,155154667613,Z7,73024,3834,95743,,1,1,0,ICI,0,Marjory58@axisb,IDC,5816,gamming.helmet@sbm,SMB,SBM7365358,1,80917972196,UCO,APP6845101,2,75772016720
TX,U2,2cbda25ecc7dca0d0abd054f,824277345808,0,73024,65554,61225,,1,1,0,ICI,0,Reyna.Nolan@okicici,KVB,4814,telecom.internet@sbm,SMB,SBM5355976,1,51522854720,CNB,SBI6635306,2,28979434692
TX,U2,cfdb6ee0690f3c5f06ffaceb,283269176429,0,73024,53511,15441,,1,1,0,BDN,0,Maverick18@abfspay,BDN,,bookerr.npstltdindia@sbm,SMB,SBM7744385,1,52709903906,SBI,HDF3499632,2,15645128976
TX,U2,ec0d1f38f9bad05d3e5afbee,982293669168,0,73024,34849,19471,,1,1,0,INB,0,Isabella.Glover39@okaxis,BOM,5814,dinning.salad@sbm,SMB,SBM9739278,1,82848293839,KTP,IPB9932670,2,38222122930
TX,U2,e77ea4fad3ddae8e5d48d2ef,624698179570,Z9,73024,151827,87237,,1,1,0,KVB,0,Carmen.Donnelly9@icici,YOM,5411,grocery.bulkstore@sbm,SMB,SBM8934398,1,60377843810,FBL,BOM2256673,2,53106939313
TX,U2,8be3ddc2f52136257a94863a,972721689227,0,73024,200648,94785,,1,1,0,APP,0,Samara55@okaxis,KVB,4814,telecom.convergence@sbm,SMB,SBM7146539,1,25256071835,BOM,SIB6109809,2,13550264562
TX,U2,ebc124a4993098ab826fa993,202910817917,RB,73024,225651,8111,,1,1,0,UCO,0,Providenci21@idfcbank,BOI,,bookerr.npstltdindia@sbm,SMB,SBM1760143,1,1239792193,MBK,YBS2294615,2,70139866384
TX,U2,ac55883cc97b32fddf494f4e,776698219074,0,73024,111116,96728,,1,1,0,UOB,0,Lincoln4@okaxis,SBI,5411,grocery.marketplace@sbm,SMB,SBM6447929,1,1009770821,YBS,BOM1516590,2,4382831691
TX,U2,db3cfb37b74caa6f524bfeeb,28197959363,Z9,73024,182249,31820,,1,1,0,ICI,0,Sven97@icici,CBI,,bookerr.npstltdindia@sbm,SMB,SBM7717537,1,94364276606,BOI,KTP0159694,2,66979337227
TX,U2,875af085c5512c91c75b7f39,323330007949,0,73024,134956,83447,,1,1,0,APP,0,Jaunita.Nitzsche@okicici,SBI,5814,dinning.vegetarian@sbm,SMB,SBM7480988,1,15383759100,BOB,BOM5321924,2,91714164638
TX,U2,a3ddae7a783f1c3f591ca2ea,921388764104,0,73024,43914,82758,,1,1,0,BOM,0,Bo39@axisb,AXB,5411,grocery.freshmart@sbm,SMB,SBM5955296,1,46929707546,FBL,HDF4738306,2,90407732345
TX,U2,8d5da0fbcf77f81dded838ae,463883301651,Z9,73024,145528,12526,,1,1,0,BOM,0,Anahi73@okaxis,IOB,5814,dinning.dessert@sbm,SMB,SBM3234635,1,50131629263,APP,IDB9465306,2,82193739470
TX,U2,49bfb76f3c77332e31c42874,317217846467,0,73024,131013,62166,,1,1,0,ICI,0,Ruthie50@ybl,GTI,4814,telecom.convergence@sbm,SMB,SBM4980573,1,97935608623,KMB,INB9135776,2,8380450478
TX,U2,0a7aab9abd3aabafe26bc697,870422400074,0,73024,140656,34832,,1,1,0,BOB,0,Fern3@axisb,BOI,5816,gamming.scooter@sbm,SMB,SBM6375370,1,60942130069,ICI,AXB8683275,2,2276907349
TX,U2,9adaedfc74eeedd6ca00ea4c,37121082135,0,73024,62711,49803,,1,1,0,BOB,0,Lou.Skiles2@rapl,SBI,4814,telecom.satellite@sbm,SMB,SBM7301957,1,31586726949,IOB,PNB4762876,2,15305863665
TX,U2,a88f0ba73bad41120c2afffa,944068408296,0,73024,213452,58033,,1,1,0,MBK,0,Tianna_Metz34@abfspay,HDF,4814,telecom.fiber@sbm,SMB,SBM7365974,1,26771955966,YOM,YBS7449785,2,56684940016
TX,U2,6b82acac923e75d2cfad91dd,65336970734,0,73024,33734,39369,,1,1,0,AXB,0,Laurel.Considine41@timecosmos,SIB,5411,grocery.freshmart@sbm,SMB,SBM6214995,1,91619913253,FBL,IIB5302537,2,21192597983
TX,U2,f6772aec5f510927c2dc44f0,685632891940,0,73024,201355,76711,,1,1,0,YJU,0,Ericka63@rapl,IDB,5816,gamming.car@sbm,SMB,SBM9093311,1,33259113584,YJU,GTI4618774,2,38735872542
TX,U2,33442a95974c8c0f8ecaebea,437831927863,0,73024,100613,19734,,1,1,0,CNB,0,Maximillian_Turcotte@fkaxis,KTP,4722,traveler.escape@sbm,SMB,SBM1816561,1,75829279178,KMB,KVB7027540,2,96719279373
TX,U2,f92ee6fac12ff21412b136c1,531552017683,RB,73024,82404,88543,,1,1,0,AXB,0,Reva.Howe@abfspay,KVB,5411,grocery.foodland@sbm,SMB,SBM7139223,1,14765979283,PNB,IIB4425188,2,16450515845
TX,U2,764e3235fd91bed38d0b13ff,331690768866,Z7,73024,211115,51063,,1,1,0,KTP,0,Naomi_Streich61@timecosmos,FBL,,bookerr.npstltdindia@sbm,SMB,SBM0903265,1,88337585908,IDC,UOB7097077,2,23938086426
TX,U2,a94fdab5cdd2c62e0d3cbfde,607076632930,Z7,73024,232626,44306,,1,1,0,BOI,0,Derick54@oksbi,KTP,4722,traveler.destinations@sbm,SMB,SBM5323202,1,80225074375,IPB,GTI6237530,2,65996007829
TX,U2,3317f37f53af46d3e2a3605c,49513224131,0,73024,134833,22511,,1,1,0,YOM,0,Jaida97@yesg,IPB,5411,grocery.foodland@sbm,SMB,SBM3985889,1,86449092833,YBS,IDB2944989,2,56741131263
TX,U2,09e41cf747dcaf29a4afa7cc,152570344976,0,73024,132115,63858,,1,1,0,HDF,0,Roma.Ledner-Bednar@okhdfcbank,INB,,bookerr.npstltdindia@sbm,SMB,SBM6409163,1,6342317035,BOB,GTI5677183,2,88713772680
TX,U2,ae07886603c26762dc1ac2bb,581618812889,Z9,73024,115130,90583,,1,1,0,PNB,0,Robert.Waters@fkaxis,KVB,4814,telecom.cable@sbm,SMB,SBM9195589,1,87394113112,HDF,UCO2089636,2,1787812058
TX,U2,fa8bfabfe7a34e057b44d2f5,107107052969,RB,73024,201934,66384,,1,1,0,KMB,0,Aron19@apl,HDF,5816,gamming.submarine@sbm,SMB,SBM2136948,1,25298236612,FIB,YOM9328486,2,49314164948
TX,U2,48dbace6abcf3a4ddf65e59a,219747505893,RB,73024,180911,93983,,1,1,0,IPB,0,Kennith_Friesen@rapl,BDN,4722,traveler.explore@sbm,SMB,SBM7634386,1,34952651156,BDN,CNB1104673,2,87775260568
TX,U2,a2eeab3c6ea1be6bfdf6b5fb,669903739687,0,73024,104618,84748,,1,1,0,SBI,0,Athena.Trantow@apl,IIB,5816,gamming.bike@sbm,SMB,SBM9329567,1,3864568742,SIB,BOB4741162,2,29154164088
TX,U2,dfafece62c7c9befe8beeff3,406632213552,RB,73024,82946,46931,,1,1,0,FBL,0,Darron.Boyer65@okicici,UOB,4722,traveler.destinations@sbm,SMB,SBM5911537,1,86331817953,YES,MBK5914336,2,5389010970
TX,U2,36a1232a4aee48d44cf82ace,864247535016,RB,73024,93704,71313,,1,1,0,SIB,0,Casandra34@icici,BOM,,bookerr.npstltdindia@sbm,SMB,SBM3880549,1,62405340060,CNB,BOM0494987,2,63299105712
TX,U2,5a78e8eff7dff9c6472a5ea2,285512814185,RB,73024,34306,34855,,1,1,0,KMB,0,Rosa43@rapl,BOM,,bookerr.npstltdindia@sbm,SMB,SBM9847692,1,82683363669,ARL,SBI5941117,2,74787520218
TX,U2,a460f5a9cae2da7c6cef3aba,623853094028,0,73024,230201,28411,,1,1,0,FIB,0,Ophelia33@timecosmos,IDB,5411,grocery.foodland@sbm,SMB,SBM3461545,1,44570371695,IDC,MBK3490213,2,40369720466
TX,U2,fb61e59f31e05429b6ea1fdc,69734677951,0,73024,80813,7231,,1,1,0,KMB,0,Milo.Jakubowski@icici,CNB,5411,grocery.sbmrite@sbm,SMB,SBM7233918,1,92336514908,IDC,BOM5772290,2,56065050412
TX,U2,7ac8fcc622d9b073a7aeafff,935561497390,Z7,73024,195202,34306,,1,1,0,UCO,0,Pansy_Nitzsche62@axl,INB,5814,dinning.tacos@sbm,SMB,SBM9599242,1,98552760440,KTP,IPB7195673,2,98659320673
TX,U2,1e76fe3cf76bbc06de6e4bbd,556762784090,Z9,73024,1640,70912,,1,1,0,SIB,0,Elias.Hoppe44@idfcbank,YES,5816,gamming.scooter@sbm,SMB,SBM1031602,1,87585130969,FIB,MBK8220655,2,26303361294
TX,U2,b8aa7cb94dafdce4b08eea18,745393412152,RB,73024,163050,57300,,1,1,0,PNB,0,Erick_Smitham@abfspay,KVB,5814,dinning.pasta@sbm,SMB,SBM2070259,1,21966716237,SBI,MBK4879404,2,17453357511
TX,U2,c11e4fecedf682ce7ccd5c5c,476223474725,0,73024,201729,49473,,1,1,0,CNB,0,Terrill.Champlin@ybl,ICI,5816,gamming.car@sbm,SMB,SBM4427786,1,17902864036,IOB,MBK1832057,2,7242742518
TX,U2,b1f7eed27bcdfdb3fe3e9bc1,413018737243,0,73024,210004,8820,,1,1,0,IDB,0,Felipa8@abfspay,SBI,5816,gamming.boat@sbm,SMB,SBM3368009,1,88457042038,ICI,IOB6678705,2,40930476885
TX,U2,d17e291d79d8d7ce06f1fab7,276350111266,0,73024,112258,16300,,1,1,0,FIB,0,April50@apl,FBL,4722,traveler.getaway@sbm,SMB,SBM8397485,1,29173668826,AXB,BDN2560761,2,60214701747
TX,U2,ca685ecea6db6b3cbe6a5dfa,548659177487,RB,73024,11835,85008,,1,1,0,ARL,0,Aniyah83@paytm,YES,5816,gamming.robot@sbm,SMB,SBM2495722,1,27366465476,AXB,GTI6046075,2,57225016097
TX,U2,31b7d7e3ff418faebf8a6cdc,662633663641,0,73024,85721,6223,,1,1,0,SIB,0,Garland.Langworth99@yapl,YOM,4722,traveler.expedition@sbm,SMB,SBM0089092,1,70961745353,CNB,BOM0113868,2,92693981757
TX,U2,b8b0818f6aea859b56d7a1d4,314959416174,0,73024,50747,603,,1,1,0,BOM,0,Mark.Hirthe@timecosmos,BOI,4814,telecom.satellite@sbm,SMB,SBM3719896,1,3612120867,IDB,UOB3456531,2,93473871857
TX,U2,acad9cb36ad9fcec55dedf2e,263207325495,0,73024,130021,16345,,1,1,0,UCO,0,Elbert93@ybl,CNB,4814,telecom.data@sbm,SMB,SBM0405501,1,8433194961,CBI,FIB9142620,2,6211341996
TX,U2,c3cae06cf9a4b04bdddfea28,155770211919,0,73024,205519,55854,,1,1,0,YBS,0,Lauriane_Donnelly43@fkaxis,UCO,4722,traveler.explore@sbm,SMB,SBM2492788,1,92685679815,KVB,APP2940010,2,54856635310
TX,U2,c543d8becbfad56cbf1a5aa4,755869167977,0,73024,212651,51146,,1,1,0,IDB,0,Annette_Conn20@ybl,PNB,5816,gamming.submarine@sbm,SMB,SBM9949604,1,33212963189,YJU,IIB8737937,2,68722218641
TX,U2,71ed993be44adee8efe8c3a5,684474111391,0,73024,73626,80627,,1,1,0,FBL,0,Deborah53@yesg,MBK,4814,telecom.broadband@sbm,SMB,SBM7472654,1,36891371434,IDB,IDC0370370,2,24015829586
TX,U2,2cccd4abe090dd50923d440a,987418113464,0,73024,152956,71190,,1,1,0,IDC,0,Bryana.Zemlak19@okicici,HDF,5411,grocery.town@sbm,SMB,SBM5969260,1,27424255136,IDC,UCO4943812,2,37629005708
TX,U2,2f1c41b59cf10d56265bfdce,821869182340,0,73024,165007,68166,,1,1,0,YOM,0,Adaline42@axl,YJU,4722,traveler.adventure@sbm,SMB,SBM9435865,1,78040736336,INB,BOI3327490,2,66946141179
TX,U2,fedd645c6ff0cfef9daa4cd1,721205321773,RB,73024,3523,36489,,1,1,0,SBI,0,Carlo.Marvin77@timecosmos,FIB,4814,telecom.mobile@sbm,SMB,SBM4312888,1,61854425190,HDF,IDC3201059,2,54906379431
TX,U2,8f7659426e26bcac4f043aaf,23728686512,0,73024,233504,79901,,1,1,0,KVB,0,Reyna99@okhdfcbank,BOM,4814,telecom.mobile@sbm,SMB,SBM9144759,1,66101887372,BOI,FBL5867602,2,79133902706
TX,U2,a1dc1ac2db8ffdca0ddc0f38,411592511833,0,73024,225708,46038,,1,1,0,SIB,0,Marianna6@rapl,GTI,5411,grocery.freshmart@sbm,SMB,SBM3570597,1,7553062735,PNB,YOM3516898,2,81607589982
TX,U2,54f555babce09efd192ed0a6,825106649232,Z7,73024,12229,16629,,1,1,0,IIB,0,Elizabeth18@icici,KMB,5411,grocery.organic@sbm,SMB,SBM7570825,1,24656906967,CNB,KMB0635435,2,27426320166
TX,U2,83fbdce8136f758fdedfc8ed,347620553081,0,73024,62731,5626,,1,1,0,BDN,0,Andreane_Connelly@axisb,IOB,5814,dinning.vegetarian@sbm,SMB,SBM4863694,1,67137498810,FBL,INB4228122,2,99470196431
TX,U2,fefd6f1e6e9eaec9fc3a3d12,289101521572,0,73024,165046,87051,,1,1,0,KTP,0,Lucinda4@okhdfcbank,KVB,5816,gamming.drone@sbm,SMB,SBM4830459,1,22923790106,MBK,BOB7589577,2,96200268661
TX,U2,d5694ce8faf2adb22e11561f,219491902950,0,73024,110703,38917,,1,1,0,APP,0,Lola.Anderson46@axisb,YBS,5411,grocery.sbmrite@sbm,SMB,SBM4044315,1,91762281297,YJU,YBS5377443,2,78852418113
TX,U2,abd3ea4886ecadee58cd2fd9,676174676413,0,73024,132547,66746,,1,1,0,SBI,0,Tavares.Blick96@yesg,UCO,4722,traveler.expedition@sbm,SMB,SBM4979763,1,23940043409,APP,IPB1521946,2,39187587717
TX,U2,28f258ca7db230d7baa89cc4,556862480620,0,73024,3234,12699,,1,1,0,INB,0,Robyn.Kuhlman@axisb,IDB,5411,grocery.freshmart@sbm,SMB,SBM6758956,1,38186571805,UCO,SBI9353303,2,55438489445
TX,U2,62ddbd1ad3229caa0fa08ad2,160839067066,Z7,73024,4226,60569,,1,1,0,BOI,0,Billy16@abfspay,BOM,5411,grocery.corner@sbm,SMB,SBM5274212,1,62777539601,CBI,IDC7832155,2,98180970464
TX,U2,2e3b14c227b0fafab20ce2dd,544394095929,0,73024,24057,60810,,1,1,0,BOI,0,Jazmyne.Gorczany-Kohler@icici,BOI,4814,telecom.cable@sbm,SMB,SBM2459412,1,61043659547,IOB,BOM1373249,2,75547367674
TX,U2,e76df2cd3c79bf57fe22e2ea,655063422736,0,73024,32249,59747,,1,1,0,FIB,0,Harry_Runte73@okhdfcbank,IDC,5411,grocery.foodland@sbm,SMB,SBM0466372,1,65322535130,YES,INB1424824,2,60909323465
TX,U2,a3a4cc21f88d20c2ada2591a,526508472467,0,73024,153404,13513,,1,1,0,AXB,0,Norval_Klein52@okaxis,IOB,5411,grocery.marketplace@sbm,SMB,SBM3399673,1,28424384764,BDN,ARL9383349,2,89594009614
TX,U2,a71c948ea450a3beab56fbab,878400167660,0,73024,130051,31861,,1,1,0,YBS,0,Jalyn.Abernathy@okaxis,IDB,5816,gamming.helmet@sbm,SMB,SBM8949734,1,50505480879,MBK,BOI5528987,2,75675945660
TX,U2,4e87977143bad5f110edb0d3,257789596769,0,73024,225958,11151,,1,1,0,IIB,0,Emmanuelle5@axisb,PNB,4814,telecom.voip@sbm,SMB,SBM7934696,1,28551573778,BOM,HDF5624421,2,63433266135
TX,U2,2fa91cadbb1ad1f9fca0c1a4,199369547172,0,73024,220425,16257,,1,1,0,BOM,0,Darwin_Jerde3@paytm,CBI,4722,traveler.globetrot@sbm,SMB,SBM9669682,1,20457294802,SIB,UCO6265391,2,12194522663
TX,U2,a6b47cb1db6476ee7ece3fa9,692566359813,Z7,73024,151346,78337,,1,1,0,YOM,0,Shanelle.Nienow98@fkaxis,AXB,4814,telecom.data@sbm,SMB,SBM4879531,1,53517031212,YBS,IDB0455504,2,73827629083
TX,U2,214464aa48221ced961ef791,567901587208,RB,73024,23019,64949,,1,1,0,YOM,0,Myles49@abfspay,BOB,5411,grocery.marketplace@sbm,SMB,SBM7529999,1,33511931050,FBL,YBS2608222,2,1567453501
TX,U2,c3e55e2b6eaa0e5bea718b3c,947450709552,0,73024,34230,66690,,1,1,0,YES,0,Monte_Crona91@apl,FIB,4814,telecom.voip@sbm,SMB,SBM0255806,1,62726086870,APP,GTI0255577,2,653233389
TX,U2,e2162f31ca9bec34d4103ff2,254701867236,0,73024,140336,64350,,1,1,0,BOI,0,Casimer0@idfcbank,BOI,5816,gamming.helmet@sbm,SMB,SBM1109486,1,61662943210,YOM,CBI7022840,2,91918791870
TX,U2,cc6b5efcb8bb5d7bd7cdabce,524353780508,0,73024,160045,41583,,1,1,0,YJU,0,Carlo.Reichert@timecosmos,IDB,4722,traveler.getaway@sbm,SMB,SBM5397349,1,32204727704,CNB,CNB0515330,2,51032936439
TX,U2,dec7efeff53ffa3dd7dcf4ef,229075448473,Z7,73024,150833,98200,,1,1,0,HDF,0,Claudia.Langworth@axisb,SIB,4722,traveler.expedition@sbm,SMB,SBM2869666,1,41338359571,FBL,ARL7940609,2,45137892802
TX,U2,bbf5bffbde5e5da5872f237c,628361714585,0,73024,91125,10956,,1,1,0,IDB,0,Bradford_Kunde@fkaxis,ARL,5814,dinning.sushi@sbm,SMB,SBM3630650,1,86194287094,KTP,BOM5540856,2,91918213271
TX,U2,b6a019ca1f1ada8032d39ebe,37393160307,Z7,73024,201435,23028,,1,1,0,BOM,0,Helena1@okicici,CBI,5816,gamming.robot@sbm,SMB,SBM0015235,1,75883163083,UOB,KMB2904586,2,33271367749
TX,U2,da5dde4b4fcd4afe1b2fbbac,896693787801,RB,73024,154253,9254,,1,1,0,INB,0,Joesph_Blick82@okhdfcbank,CBI,4722,traveler.adventure@sbm,SMB,SBM1073823,1,30367671147,BDN,SBI7870986,2,50368074920
TX,U2,7f71847b1609bbec1bd6a70d,899437778581,0,73024,210143,44286,,1,1,0,IDC,0,Frederik_Bogan99@axisb,IPB,5814,dinning.vegetarian@sbm,SMB,SBM3085130,1,69259967578,KMB,FBL8383271,2,82564621447
TX,U2,980abdcaabcdbf7d1df79dc9,321075117176,Z9,73024,151155,3237,,1,1,0,INB,0,Camren3@abfspay,FBL,5816,gamming.robot@sbm,SMB,SBM0192661,1,86694561257,IDB,KVB5389744,2,17233561331
TX,U2,63ad3d7ad9a95233e3ee9b34,105833322910,0,73024,164017,44941,,1,1,0,HDF,0,Loraine17@idfcbank,KVB,5814,dinning.sushi@sbm,SMB,SBM3337695,1,86754975011,ICI,PNB2374747,2,84183596515
TX,U2,1afdb2db9ee8a8cdd0f225c8,852832262070,Z7,73024,225326,58067,,1,1,0,KTP,0,Napoleon_Sporer@yapl,UOB,5816,gamming.drone@sbm,SMB,SBM3595776,1,1054681005,GTI,IDB1708381,2,52590887513
TX,U2,d1be7f7ae13fb27bd04be037,868174834109,0,73024,164550,58427,,1,1,0,FBL,0,Celine51@yesg,FIB,5816,gamming.airplane@sbm,SMB,SBM7556253,1,50488340150,IDC,FIB2589231,2,82963916557
